Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
0.7466879474879752,13.066038498430594,20.913413335186966,0.0,0.00039077564844018674,-0.16488,1.18408,0.010869565217391304,1
1.9487632180377197,19.233703999344307,20.909382997978977,0.019933554817275767,0.18718103997747387,-91.78977,40.50993,0.010752688172043012,0
0.9516578757114464,18.786925165040582,20.86176670624219,0.03773584905660381,0.12557632382889392,-99.32696,87.96944,0.010638297872340425,1
8.116670847697229,13.767889460170371,20.85562515521006,0.05910685757797455,0.0008352856941607652,-35.29973,226.16455,0.010526315789473684,1
0.013179586437847746,16.97018764396237,20.855566754096397,0.04643614671790224,0.02054003948965871,-95.26921,593.38482,0.010416666666666666,0
1.2119409739751128,17.61484210861091,20.849440691477035,0.0338983050847458,0.03937600712560142,-94.69495,103.2646,0.010309278350515464,0
0.013537118356046922,15.933987218652787,20.813082047958865,0.05612745026105793,0.007603892828073328,-90.90711,64.92483,0.01020408163265306,0
0.020737797731106004,8.326974131276184,20.80610434043039,0.13629122777546587,3.804324391863136e-06,-65.16146,51.98208,0.010101010101010102,0
11.435277387878937,12.159724995991773,20.800749680286536,0.028294137990662285,0.00017670481656540177,-27.87149,704.64497,0.01,0
8.13282105422333,11.124214223760614,20.77873508628427,0.051683762366346524,6.413401930257449e-05,-36.21975,145.70848,0.009900990099009901,1
11.438880567750317,15.523622259647812,20.773240125478075,0.024735629213241152,0.005249523092195034,-26.21914,78.10197,0.00980392156862745,0
0.6936470556015963,13.10193003124682,20.7731058536373,0.0064985014985014826,0.00046606853551676405,-5.25229,11.21557,0.009708737864077669,1
11.435288195243077,13.967255202752114,20.74738036930987,0.02265235763922662,0.0011361317085376906,-26.24462,88.97183,0.009615384615384616,0
0.6807567350469963,16.450209187948843,20.698865246138528,0.033558478201137484,0.014283416086934035,-75.92652,2068.86455,0.009523809523809525,0
3.5726264972896864,16.953294454919842,20.677282462056016,0.06992198786477902,0.024137514042225458,-41.75465,17.0765,0.009433962264150943,1
0.049466126131849184,17.377931178412748,20.66050050544514,0.02504436994675607,0.03753170057902964,-73.68662,12730.20542,0.009345794392523364,0
1.0152306797290584,17.64505293974854,20.63180151703336,0.03977272727272731,0.05045120749856971,-86.95232,4717.57633,0.009259259259259259,1
